idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
28,0.0051483940333127975,0.02871929667890072,0.3015459792399927,0.19438576698303223,0.9589293003082275,True,0,0.0,0,0.0,0.0019256589002907276,0.0019256589002907276,0.0,0.0,0.0,True,True,0.0035086364950984716,0.023689858615398407,0.2970359641939661,0.1440478265285492,0.9643761515617371,True,0,0.0,0,0.0,0.00337221659719944,0.003386047901585698,0.0,0.0,0.0,True,True
29,0.005452293436974287,0.03191397711634636,0.24650950356631435,0.1870461404323578,0.8765231370925903,True,0,0.0,0,0.0,0.0012474493123590946,0.0012474491959437728,0.0,0.0,0.0,True,True,0.004851142410188913,0.03011920675635338,0.24420872310768302,0.17289699614048004,0.8803544640541077,False,135,0.005550986842105263,0,0.0,-0.28304725885391235,0.0025445111095905304,0.0,0.0,0.0,True,False
30,0.004859608598053455,0.020591069012880325,0.3682631301144726,0.13610337674617767,0.9693284630775452,True,0,0.0,0,0.0,0.08981191366910934,0.08981191366910934,0.0,0.0,0.0,True,True,0.002993882168084383,0.015934426337480545,0.3675798795133223,0.028890203684568405,0.9827064275741577,True,0,0.0,0,0.0,0.1978086531162262,0.19781410694122314,0.0,0.0,0.0,True,True
31,0.008896403014659882,0.027360577136278152,0.5042430727837002,0.21556952595710754,0.9533444046974182,True,0,0.0,0,0.0,0.03399364650249481,0.03399364650249481,0.0,0.0,0.0,True,True,0.004862929228693247,0.02059692144393921,0.48599231570255924,0.14034932851791382,0.9788500666618347,True,0,0.0,0,0.0,0.11707254499197006,0.11810951679944992,0.0005863384576514363,0.0,0.0005863384576514363,True,True
32,0.005097740795463324,0.02147514931857586,0.3895290449977488,0.14980573952198029,0.9472634792327881,True,0,0.0,0,0.0,0.11062272638082504,0.11062271893024445,0.0,0.0,0.0,True,True,0.0027933232486248016,0.016736788675189018,0.36714860020193646,0.030932066962122917,0.958264946937561,True,0,0.0,0,0.0,0.14457958936691284,0.14490148425102234,0.0,0.0,0.0,True,True
33,0.0035848587285727262,0.02555098384618759,0.17680838688596695,0.12964464724063873,0.9522797465324402,True,0,0.0,0,0.0,0.04735459014773369,0.04735458642244339,0.0,0.0,0.0,True,True,0.0029934386257082224,0.022838987410068512,0.18236405887950702,0.11356294900178909,0.9472886323928833,True,0,0.0,0,0.0,0.1707490086555481,0.1708117574453354,1.2789631000487134e-05,0.0,1.2789631000487134e-05,True,True
34,0.008946354500949383,0.033783163875341415,0.20484819692561182,0.2037019431591034,0.761085033416748,True,0,0.0,0,0.0,0.023835070431232452,0.0238350722938776,0.0,0.0,0.0,True,True,0.008752712979912758,0.032119251787662506,0.20483442085956177,0.20370031893253326,0.7683653831481934,True,0,0.0,0,0.0,0.08453473448753357,0.08456749469041824,9.964174387278035e-05,0.0,9.964174387278035e-05,True,True
35,0.00821317732334137,0.026014083996415138,0.44547482928272736,0.24962106347084045,0.9600853323936462,True,0,0.0,0,0.0,0.002516485285013914,0.0025164855178445578,0.0,0.0,0.0,True,True,0.005459941923618317,0.021035723388195038,0.4282610189898657,0.20320431888103485,0.970872700214386,True,0,0.0,0,0.0,0.0037366573233157396,0.0037752538919448853,0.0,0.0,0.0,True,True
36,0.0030871485359966755,0.024153994396328926,0.23892724692747125,0.10083451122045517,0.8957812190055847,True,0,0.0,0,0.0,0.015553549863398075,0.01555355079472065,0.0,0.0,0.0,True,True,0.002072725212201476,0.020005308091640472,0.24774811993173323,0.08093519508838654,0.908385694026947,True,0,0.0,0,0.0,0.037054065614938736,0.0370592325925827,0.0,0.0,0.0,True,True
37,0.000922399340197444,0.013767536729574203,0.12083432264649224,0.0680214911699295,0.9123898148536682,True,0,0.0,0,0.0,0.0009347490849904716,0.0009347490267828107,0.0,0.0,0.0,True,True,0.0005565389292314649,0.011549649760127068,0.09490038467586523,0.04670770838856697,0.9425124526023865,True,0,0.0,0,0.0,0.001804626896046102,0.0018088080687448382,0.0013288649497553706,0.0,0.0013288649497553706,False,False
38,0.004462444689124823,0.025714704766869545,0.5015696385431173,0.12930282950401306,0.9339132308959961,True,0,0.0,0,0.0,0.015536626800894737,0.015536627732217312,0.0,0.0,0.0,True,True,0.003513744566589594,0.023283200338482857,0.5033346379128448,0.09666532278060913,0.9199308156967163,True,0,0.0,0,0.0,0.04296527057886124,0.04363669082522392,0.0,0.0,0.0,True,True
39,0.0017479641828686,0.021121971309185028,0.2929512018670324,0.05588322505354881,0.9112085700035095,True,0,0.0,0,0.0,0.0063374959863722324,0.0063374959863722324,0.0,0.0,0.0,True,True,0.0017810116987675428,0.02165110409259796,0.2947620185977212,0.05428195744752884,0.9137997627258301,False,65,0.0026726973684210527,0,0.0,-3.3944199085235596,0.004026294685900211,0.0004716206749435514,0.0,0.0004716206749435514,True,False
40,0.0007828516536392272,0.015742560848593712,0.0913364959352549,0.049737609922885895,0.9171743988990784,True,0,0.0,0,0.0,0.00020717283769045025,0.00020717283769045025,0.0,0.0,0.0,True,True,0.0007569068111479282,0.015670957043766975,0.09193349877557819,0.0477665551006794,0.9198042750358582,False,25,0.0010279605263157894,0,0.0,-1.1373231410980225,0.001494669122621417,0.0,0.0,0.0,True,False
41,0.0013751315418630838,0.017543397843837738,0.1533102105086758,0.047923192381858826,0.9567767381668091,True,0,0.0,0,0.0,0.03548814356327057,0.03548814728856087,0.0,0.0,0.0,True,True,0.0009583366336300969,0.015146542340517044,0.14992360886827993,0.03181278705596924,0.9587011337280273,True,0,0.0,0,0.0,0.12827567756175995,0.1402183175086975,0.0,0.0,0.0,True,True
