idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
37,0.008629312738776207,0.020822972059249878,0.535186404749979,0.08209240436553955,0.9533558487892151,True,0,0.0,0,0.0,0.009292516857385635,0.009292516857385635,0.0,0.0,0.0,True,True,0.00858354289084673,0.020579032599925995,0.548038008951917,0.08230243623256683,0.9548946022987366,True,0,0.0,0,0.0,0.011461809277534485,0.011716360226273537,0.0,0.0,0.0,True,True
38,0.005138234235346317,0.0195772685110569,0.442778404150772,0.056461941450834274,0.9697778224945068,True,0,0.0,0,0.0,0.12299209088087082,0.12299207597970963,0.0,0.0,0.0,True,True,0.003153398633003235,0.015960630029439926,0.4342785831173814,0.028100989758968353,0.9814950823783875,True,0,0.0,0,0.0,0.1267697811126709,0.12717010080814362,0.0,0.0,0.0,True,True
39,0.004422541707754135,0.01865810714662075,0.39956533463402105,0.056165192276239395,0.9748536944389343,True,0,0.0,0,0.0,0.10767056792974472,0.10767056792974472,0.0,0.0,0.0,True,True,0.002741508884355426,0.01510991994291544,0.40250334305885394,0.026488177478313446,0.9848412871360779,True,0,0.0,0,0.0,0.1266867071390152,0.12669427692890167,0.0,0.0,0.0,True,True
40,0.0022054407745599747,0.018955308943986893,0.25822821248534644,0.09756191819906235,0.96527498960495,True,0,0.0,0,0.0,0.04193548858165741,0.04193548858165741,0.0,0.0,0.0,True,True,0.0011490298202261329,0.014645385555922985,0.2579571867025782,0.03347577154636383,0.9656323790550232,True,0,0.0,0,0.0,0.2023383527994156,0.21777129173278809,0.0,0.0,0.0,True,True
41,0.009138909168541431,0.02668667770922184,0.5044111044156013,0.2608589828014374,0.9604275226593018,True,0,0.0,0,0.0,0.1269892007112503,0.1269892007112503,0.0,0.0,0.0,True,True,0.004767998121678829,0.01914967969059944,0.47075453354834856,0.0885610282421112,0.981184184551239,True,0,0.0,0,0.0,0.2905929684638977,0.29061201214790344,0.0,0.0,0.0,True,True
42,0.00813211128115654,0.023150881752371788,0.530269559561528,0.2360893189907074,0.9226357936859131,True,0,0.0,0,0.0,0.003177708014845848,0.003177708014845848,0.0,0.0,0.0,True,True,0.005566593259572983,0.019293837249279022,0.5244032647354959,0.1681613028049469,0.9481773376464844,True,0,0.0,0,0.0,0.004373496398329735,0.004455188754945993,0.0,0.0002782556985039264,0.0002782556985039264,True,True
43,0.0020601109135895967,0.017804261296987534,0.23832327050082003,0.10250156372785568,0.9688167572021484,True,0,0.0,0,0.0,0.04637176916003227,0.046371765434741974,0.0,0.0,0.0,True,True,0.0010923431254923344,0.013567671179771423,0.23595014405633158,0.03078341670334339,0.9747570157051086,True,0,0.0,0,0.0,0.1572364717721939,0.17465391755104065,0.0,0.0,0.0,True,True
44,0.005604294594377279,0.026300940662622452,0.3546544904094638,0.17861856520175934,0.9282273054122925,True,0,0.0,0,0.0,0.002962556667625904,0.002962556667625904,0.0,0.0,0.0,True,True,0.004536145832389593,0.023007560521364212,0.35441777733052404,0.12443765252828598,0.9281681180000305,True,0,0.0,0,0.0,0.005124103277921677,0.005155564751476049,0.0,0.0,0.0,True,True
45,0.000926974811591208,0.014285797253251076,0.12058817009670952,0.051067791879177094,0.9703760743141174,True,0,0.0,0,0.0,0.00010468125401530415,0.00010468124673934653,0.0,0.0,0.0,True,True,0.0007675776141695678,0.012985562905669212,0.11539874234894319,0.03717132285237312,0.9659725427627563,False,188,0.00578248031496063,0,0.0,-3.1382508277893066,0.0005907522863708436,0.0,0.0,0.0,True,False
46,0.007355282083153725,0.022258903831243515,0.5392287454090444,0.2039591670036316,0.9667503833770752,True,0,0.0,0,0.0,0.06756274402141571,0.06756274402141571,0.0,0.0,0.0,True,True,0.0042833429761230946,0.016549695283174515,0.5427660392155439,0.0760498195886612,0.9868038892745972,True,0,0.0,0,0.0,0.15646225214004517,0.15669865906238556,0.00011593644740059972,0.0,0.00011593644740059972,True,True
47,0.001555806491523981,0.01672051101922989,0.19638377130042708,0.08352960646152496,0.948393702507019,True,0,0.0,0,0.0,0.02036922052502632,0.020369218662381172,0.0,0.0,0.0,True,True,0.0009465973125770688,0.01358107291162014,0.198492183810072,0.032520875334739685,0.9577906727790833,True,0,0.0,0,0.0,0.01538290549069643,0.02363010309636593,0.0,0.0,0.0,True,True
48,0.0022241126280277967,0.017179101705551147,0.23652224016713402,0.11894439160823822,0.9520925283432007,True,0,0.0,0,0.0,0.030845899134874344,0.030845897272229195,0.0,0.0,0.0,True,True,0.001481386600062251,0.014110391028225422,0.2500655714111942,0.06165241077542305,0.9768645167350769,True,0,0.0,0,0.0,0.11496119946241379,0.11862492561340332,0.0,0.0,0.0,True,True
49,0.0026603953447192907,0.017522338777780533,0.30064657837715925,0.04990096390247345,0.9708330035209656,True,0,0.0,0,0.0,0.06463124603033066,0.06463124603033066,0.0,0.0,0.0,True,True,0.0017444731201976538,0.014676297083497047,0.30376470647931736,0.028721565380692482,0.9830294847488403,True,0,0.0,0,0.0,0.20247025787830353,0.20331965386867523,0.0,0.0,0.0,True,True
50,0.0016929279081523418,0.016649138182401657,0.21045431675234716,0.08648618310689926,0.9634810090065002,True,0,0.0,0,0.0,0.01850656419992447,0.01850656419992447,0.0,0.0,0.0,True,True,0.000811382953543216,0.012323404662311077,0.2095139202743002,0.027019210159778595,0.9695448875427246,True,0,0.0,0,0.0,0.0931043028831482,0.09310935437679291,0.0,0.0,0.0,True,True
51,0.006847941316664219,0.023150086402893066,0.45850902860065806,0.19412511587142944,0.9490370750427246,True,0,0.0,0,0.0,0.005246554035693407,0.005246554035693407,0.0,0.0,0.0,True,True,0.0059477174654603004,0.020475000143051147,0.4596577837925767,0.15667161345481873,0.9608047604560852,True,0,0.0,0,0.0,0.007961503230035305,0.007993805222213268,0.0,0.0,0.0,True,True
52,0.0053002797067165375,0.026021188125014305,0.39519437449887757,0.16413606703281403,0.9204109311103821,True,0,0.0,0,0.0,0.0014054336352273822,0.0014054336352273822,0.0,0.0,0.0,True,True,0.004077644553035498,0.023014310747385025,0.41450115576308005,0.12499541789293289,0.9380472302436829,True,0,0.0,0,0.0,0.0029787453822791576,0.00304660783149302,0.0,0.0,0.0,True,True
53,0.001164047745987773,0.014642463997006416,0.15084335377397928,0.0640430673956871,0.9795015454292297,True,0,0.0,0,0.0,0.026330983266234398,0.026330983266234398,0.0,0.0,0.0,True,True,0.0007861971389502287,0.012511059641838074,0.14309015825499524,0.04414971172809601,0.9801462888717651,True,0,0.0,0,0.0,0.1340252161026001,0.13402949273586273,0.0,0.0,0.0,True,True
54,0.014325120486319065,0.035230569541454315,0.6643071116789606,0.31696897745132446,0.9019370675086975,True,0,0.0,0,0.0,0.0037919667083770037,0.00379196647554636,0.0,0.0,0.0,True,True,0.010478316806256771,0.0301484614610672,0.6665393191141622,0.23436950147151947,0.9232456684112549,True,0,0.0,0,0.0,0.006851350888609886,0.006901808548718691,0.0,0.0,0.0,True,True
