epoch,train_loss,train_chamfer,train_normal,train_jacobian,train_cap_fold,val_chamfer_l2,val_hausdorff,c1_min,j_valid_rate,cap_safe_rate,safe_rate,mean_negative_j_fraction,mean_cap_fold,worst_cap_fold,secs
50,0.010630830911557294,0.00482523981837504,0.05695714442473319,0.0037524250381144003,0.0021236304338739524,0.001985673975078888,0.24009778681316818,0.051754117012023926,0.75,0.8214285714285714,0.6071428571428571,0.0008267739661654136,0.0003205550622494359,0.003491539740934968,8.724151372909546
55,0.010587386391125619,0.004815283950625194,0.056598931626002824,0.004402345259038023,0.0011157182762989099,0.0019851651964667588,0.24037291930528923,0.044313184916973114,0.7142857142857143,0.7857142857142857,0.6071428571428571,0.0008179628759398496,0.0004439022554184443,0.003473481861874461,8.731325626373291
60,0.010520929424092173,0.004817908093617815,0.05607098158604155,0.0036331627853327417,0.00038999852293954975,0.0019870942679907394,0.24018620170388746,0.042878638952970505,0.75,0.7142857142857143,0.5714285714285714,0.0007871240601503759,0.0005308179986189186,0.0037581026554107666,8.771799564361572
65,0.010531354840430949,0.004839457434071746,0.05575322158789883,0.005490129183380788,0.00024171681085631588,0.0020197864806894878,0.24105529731620018,0.06247880309820175,0.75,0.7142857142857143,0.5714285714285714,0.0009281015037593985,0.0005033788776407684,0.0033616144210100174,8.750948905944824
70,0.010539440414868295,0.004826651323431482,0.05609894400565989,0.004459808730443377,2.686366349912027e-05,0.0019833573169307783,0.2396352390402677,0.04464530944824219,0.7142857142857143,0.7142857142857143,0.5357142857142857,0.0006960761278195489,0.0004510954084772883,0.002547579351812601,8.735555410385132
75,0.010480449073171864,0.004837287511327304,0.055404134180086356,0.003713945131415677,0.00048369859446116455,0.001980412202621145,0.23996219357891804,0.09142838418483734,0.75,0.6785714285714286,0.5357142857142857,0.0007739074248120301,0.0005937698442721739,0.0034614403266459703,8.800103187561035
80,0.010554335522465408,0.004839830223742562,0.05610061273134003,0.00354464814882031,0.0009382238343737883,0.0019820597616282093,0.23999270985355325,0.11334780603647232,0.75,0.6785714285714286,0.5357142857142857,0.0007665648496240602,0.0005906886181037407,0.003453736426308751,8.764808416366577
85,0.010520916464479847,0.004860532992784606,0.05563943310278571,0.0034178582786291043,0.0004101585586946991,0.0019829713081500294,0.23990989181283387,0.07543580234050751,0.7142857142857143,0.6785714285714286,0.5,0.0007650963345864661,0.0006300628629105631,0.0034521804191172123,8.77311658859253
90,0.010516957655393828,0.004830352082596316,0.055862953050786424,0.003323051929335937,0.0008953279388818603,0.001982994495067812,0.23998455215624306,0.11622215062379837,0.75,0.7142857142857143,0.5714285714285714,0.000776844454887218,0.0006275413571269642,0.003554330440238118,8.729833126068115
95,0.010558655116862306,0.0048546115628495395,0.0560196487336523,0.003455746388831729,0.0008861407731865414,0.0019843043540147065,0.2400545733366342,0.11613380908966064,0.75,0.7142857142857143,0.5714285714285714,0.0007885925751879699,0.0006226722495219812,0.0035370399709790945,8.768664598464966
100,0.010529209348735295,0.004870923448793797,0.055561284707962635,0.0034598352648959325,0.0008759659843068196,0.0019840906898025423,0.24004797555568627,0.11664339154958725,0.75,0.7142857142857143,0.5714285714285714,0.0007841870300751881,0.0006285597103539788,0.0035378835164010525,8.72904920578003
